id,name,generation_id,type_id,power,pp,accuracy,priority,target,damage_class,description,effect_chance,contest_type_id,contest_effect_id,super_contest_effect_id,,
291,dive,3,11,80,10,100,0,10,2,256,,2,16,6,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('291','dive','11','80','100','10','0','10','2','256');"
292,arm-thrust,3,2,15,20,100,0,10,2,30,,5,10,7,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('292','arm-thrust','2','15','100','20','0','10','2','30');"
293,camouflage,3,1,,20,,0,7,1,214,,4,2,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('293','camouflage','1','','','20','0','7','1','214');"
294,tail-glow,3,7,,20,,0,7,1,322,,2,32,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('294','tail-glow','7','','','20','0','7','1','322');"
295,luster-purge,3,14,70,5,100,0,10,3,73,50,4,9,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('295','luster-purge','14','70','100','5','0','10','3','73');"
296,mist-ball,3,14,70,5,100,0,10,3,72,50,4,4,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('296','mist-ball','14','70','100','5','0','10','3','72');"
297,feather-dance,3,3,,15,100,0,10,1,59,,2,28,19,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('297','feather-dance','3','','100','15','0','10','1','59');"
298,teeter-dance,3,1,,20,100,0,9,1,200,,3,6,14,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('298','teeter-dance','1','','100','20','0','9','1','200');"
299,blaze-kick,3,10,85,10,90,0,10,2,201,10,2,1,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('299','blaze-kick','10','85','90','10','0','10','2','201');"
300,mud-sport,3,5,,15,,0,12,1,202,,3,1,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('300','mud-sport','5','','','15','0','12','1','202');"
301,ice-ball,3,15,30,20,90,0,10,2,118,,2,24,7,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('301','ice-ball','15','30','90','20','0','10','2','118');"
302,needle-arm,3,12,60,15,100,0,10,2,32,30,4,4,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('302','needle-arm','12','60','100','15','0','10','2','32');"
303,slack-off,3,1,,10,,0,7,1,33,,3,26,8,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('303','slack-off','1','','','10','0','7','1','33');"
304,hyper-voice,3,1,90,10,100,0,11,3,1,,1,5,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('304','hyper-voice','1','90','100','10','0','11','3','1');"
305,poison-fang,3,4,50,15,100,0,10,2,203,50,4,33,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('305','poison-fang','4','50','100','15','0','10','2','203');"
306,crush-claw,3,1,75,10,95,0,10,2,70,50,1,4,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('306','crush-claw','1','75','95','10','0','10','2','70');"
307,blast-burn,3,10,150,5,90,0,10,3,81,,2,6,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('307','blast-burn','10','150','90','5','0','10','3','81');"
308,hydro-cannon,3,11,150,5,90,0,10,3,81,,2,6,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('308','hydro-cannon','11','150','90','5','0','10','3','81');"
309,meteor-mash,3,9,90,10,90,0,10,2,140,20,1,12,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('309','meteor-mash','9','90','90','10','0','10','2','140');"
310,astonish,3,8,30,15,100,0,10,2,32,30,4,9,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('310','astonish','8','30','100','15','0','10','2','32');"
311,weather-ball,3,1,50,10,100,0,10,3,204,,4,1,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('311','weather-ball','1','50','100','10','0','10','3','204');"
312,aromatherapy,3,12,,5,,0,13,1,103,,4,28,8,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('312','aromatherapy','12','','','5','0','13','1','103');"
313,fake-tears,3,17,,20,100,0,10,1,63,,4,28,19,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('313','fake-tears','17','','100','20','0','10','1','63');"
314,air-cutter,3,3,60,25,95,0,11,3,44,,1,23,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('314','air-cutter','3','60','95','25','0','11','3','44');"
315,overheat,3,10,130,5,90,0,10,3,205,100,2,3,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('315','overheat','10','130','90','5','0','10','3','205');"
316,odor-sleuth,3,1,,40,,0,10,1,114,,4,33,20,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('316','odor-sleuth','1','','','40','0','10','1','114');"
317,rock-tomb,3,6,60,15,95,0,10,2,71,100,4,24,2,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('317','rock-tomb','6','60','95','15','0','10','2','71');"
318,silver-wind,3,7,60,5,100,0,10,3,141,10,2,32,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('318','silver-wind','7','60','100','5','0','10','3','141');"
319,metal-sound,3,9,,40,85,0,10,1,63,,4,5,10,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('319','metal-sound','9','','85','40','0','10','1','63');"
320,grass-whistle,3,12,,15,55,0,10,1,2,,4,5,19,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('320','grass-whistle','12','','55','15','0','10','1','2');"
321,tickle,3,1,,20,100,0,10,1,206,,3,33,19,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('321','tickle','1','','100','20','0','10','1','206');"
322,cosmic-power,3,14,,20,,0,7,1,207,,1,32,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('322','cosmic-power','14','','','20','0','7','1','207');"
323,water-spout,3,11,150,5,100,0,11,3,191,,2,26,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('323','water-spout','11','150','100','5','0','11','3','191');"
324,signal-beam,3,7,75,15,100,0,10,3,77,10,2,21,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('324','signal-beam','7','75','100','15','0','10','3','77');"
325,shadow-punch,3,8,60,20,,0,10,2,18,,4,27,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('325','shadow-punch','8','60','','20','0','10','2','18');"
326,extrasensory,3,14,80,20,100,0,10,3,32,10,1,4,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('326','extrasensory','14','80','100','20','0','10','3','32');"
327,sky-uppercut,3,2,85,15,90,0,10,2,208,,1,23,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('327','sky-uppercut','2','85','90','15','0','10','2','208');"
328,sand-tomb,3,5,35,15,85,0,10,2,43,100,4,24,21,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('328','sand-tomb','5','35','85','15','0','10','2','43');"
329,sheer-cold,3,15,,5,30,0,10,3,39,,2,14,9,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('329','sheer-cold','15','','30','5','0','10','3','39');"
330,muddy-water,3,11,90,10,85,0,11,3,74,30,5,10,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('330','muddy-water','11','90','85','10','0','11','3','74');"
331,bullet-seed,3,12,25,30,100,0,10,2,30,,1,14,7,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('331','bullet-seed','12','25','100','30','0','10','2','30');"
332,aerial-ace,3,3,60,20,,0,10,2,18,,1,27,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('332','aerial-ace','3','60','','20','0','10','2','18');"
333,icicle-spear,3,15,25,30,100,0,10,2,30,,2,23,7,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('333','icicle-spear','15','25','100','30','0','10','2','30');"
334,iron-defense,3,9,,15,,0,7,1,52,,5,15,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('334','iron-defense','9','','','15','0','7','1','52');"
335,block,3,1,,5,,0,10,1,107,,3,18,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('335','block','1','','','5','0','10','1','107');"
336,howl,3,1,,40,,0,13,1,11,,1,32,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('336','howl','1','','','40','0','13','1','11');"
337,dragon-claw,3,16,80,15,100,0,10,2,1,,1,23,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('337','dragon-claw','16','80','100','15','0','10','2','1');"
338,frenzy-plant,3,12,150,5,90,0,10,3,81,,1,6,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('338','frenzy-plant','12','150','90','5','0','10','3','81');"
339,bulk-up,3,2,,20,,0,7,1,209,,2,32,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('339','bulk-up','2','','','20','0','7','1','209');"
340,bounce,3,3,85,5,85,0,10,2,264,30,3,15,6,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('340','bounce','3','85','85','5','0','10','2','264');"
341,mud-shot,3,5,55,15,95,0,10,3,71,100,5,5,2,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('341','mud-shot','5','55','95','15','0','10','3','71');"
342,poison-tail,3,4,50,25,100,0,10,2,210,10,4,33,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('342','poison-tail','4','50','100','25','0','10','2','210');"
343,covet,3,1,60,25,100,0,10,2,106,,3,20,12,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('343','covet','1','60','100','25','0','10','2','106');"
344,volt-tackle,3,13,120,15,100,0,10,2,263,10,1,3,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('344','volt-tackle','13','120','100','15','0','10','2','263');"
345,magical-leaf,3,12,60,20,,0,10,3,18,,2,27,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('345','magical-leaf','12','60','','20','0','10','3','18');"
346,water-sport,3,11,,15,,0,12,1,211,,3,1,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('346','water-sport','11','','','15','0','12','1','211');"
347,calm-mind,3,14,,20,,0,7,1,212,,4,16,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('347','calm-mind','14','','','20','0','7','1','212');"
348,leaf-blade,3,12,90,15,100,0,10,2,44,,1,2,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('348','leaf-blade','12','90','100','15','0','10','2','44');"
349,dragon-dance,3,16,,20,,0,7,1,213,,1,32,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('349','dragon-dance','16','','','20','0','7','1','213');"
350,rock-blast,3,6,25,10,90,0,10,2,30,,5,12,7,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('350','rock-blast','6','25','90','10','0','10','2','30');"
351,shock-wave,3,13,60,20,,0,10,3,18,,1,27,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('351','shock-wave','13','60','','20','0','10','3','18');"
352,water-pulse,3,11,60,20,100,0,10,3,77,20,2,21,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('352','water-pulse','11','60','100','20','0','10','3','77');"
353,doom-desire,3,9,140,5,100,0,10,3,149,,1,24,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('353','doom-desire','9','140','100','5','0','10','3','149');"
354,psycho-boost,3,14,140,5,90,0,10,3,205,100,4,3,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('354','psycho-boost','14','140','90','5','0','10','3','205');"
355,roost,4,3,,10,,0,7,1,215,,1,,8,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('355','roost','3','','','10','0','7','1','215');"
356,gravity,4,14,,5,,0,12,1,216,,2,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('356','gravity','14','','','5','0','12','1','216');"
357,miracle-eye,4,14,,40,,0,10,1,217,,3,,20,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('357','miracle-eye','14','','','40','0','10','1','217');"
358,wake-up-slap,4,2,70,10,100,0,10,2,218,,4,,16,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('358','wake-up-slap','2','70','100','10','0','10','2','218');"
359,hammer-arm,4,2,100,10,90,0,10,2,219,100,1,,2,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('359','hammer-arm','2','100','90','10','0','10','2','219');"
360,gyro-ball,4,9,,5,100,0,10,2,220,,2,,15,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('360','gyro-ball','9','','100','5','0','10','2','220');"
361,healing-wish,4,14,,10,,0,7,1,221,,3,,8,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('361','healing-wish','14','','','10','0','7','1','221');"
362,brine,4,11,65,10,100,0,10,3,222,,4,,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('362','brine','11','65','100','10','0','10','3','222');"
363,natural-gift,4,1,,15,100,0,10,2,223,,1,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('363','natural-gift','1','','100','15','0','10','2','223');"
364,feint,4,1,30,10,100,2,10,2,224,,2,,16,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('364','feint','1','30','100','10','2','10','2','224');"
365,pluck,4,3,60,20,100,0,10,2,225,,3,,12,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('365','pluck','3','60','100','20','0','10','2','225');"
366,tailwind,4,3,,15,,0,4,1,226,,4,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('366','tailwind','3','','','15','0','4','1','226');"
367,acupressure,4,1,,30,,0,5,1,227,,1,,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('367','acupressure','1','','','30','0','5','1','227');"
368,metal-burst,4,9,,10,100,0,1,2,228,,2,,15,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('368','metal-burst','9','','100','10','0','1','2','228');"
369,u-turn,4,7,70,20,100,0,10,2,229,,3,,16,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('369','u-turn','7','70','100','20','0','10','2','229');"
370,close-combat,4,2,120,5,100,0,10,2,230,100,4,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('370','close-combat','2','120','100','5','0','10','2','230');"
371,payback,4,17,50,10,100,0,10,2,231,,1,,6,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('371','payback','17','50','100','10','0','10','2','231');"
372,assurance,4,17,60,10,100,0,10,2,232,,2,,15,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('372','assurance','17','60','100','10','0','10','2','232');"
373,embargo,4,17,,15,100,0,10,1,233,,3,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('373','embargo','17','','100','15','0','10','1','233');"
374,fling,4,17,,10,100,0,10,2,234,,5,,23,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('374','fling','17','','100','10','0','10','2','234');"
375,psycho-shift,4,14,,10,100,0,10,1,235,,1,,16,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('375','psycho-shift','14','','100','10','0','10','1','235');"
376,trump-card,4,1,,5,,0,10,3,236,,1,,21,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('376','trump-card','1','','','5','0','10','3','236');"
377,heal-block,4,14,,15,100,0,11,1,237,,3,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('377','heal-block','14','','100','15','0','11','1','237');"
378,wring-out,4,1,,5,100,0,10,3,238,,4,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('378','wring-out','1','','100','5','0','10','3','238');"
379,power-trick,4,14,,10,,0,7,1,239,,1,,16,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('379','power-trick','14','','','10','0','7','1','239');"
380,gastro-acid,4,4,,10,100,0,10,1,240,,2,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('380','gastro-acid','4','','100','10','0','10','1','240');"
381,lucky-chant,4,1,,30,,0,4,1,241,,3,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('381','lucky-chant','1','','','30','0','4','1','241');"
382,me-first,4,1,,20,,0,2,1,242,,3,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('382','me-first','1','','','20','0','2','1','242');"
383,copycat,4,1,,20,,0,7,1,243,,1,,12,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('383','copycat','1','','','20','0','7','1','243');"
384,power-swap,4,14,,10,,0,10,1,244,,2,,16,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('384','power-swap','14','','','10','0','10','1','244');"
385,guard-swap,4,14,,10,,0,10,1,245,,3,,16,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('385','guard-swap','14','','','10','0','10','1','245');"
386,punishment,4,17,,5,100,0,10,2,246,,4,,23,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('386','punishment','17','','100','5','0','10','2','246');"
387,last-resort,4,1,140,5,100,0,10,2,247,,3,,21,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('387','last-resort','1','140','100','5','0','10','2','247');"
388,worry-seed,4,12,,10,100,0,10,1,248,,2,,19,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('388','worry-seed','12','','100','10','0','10','1','248');"
389,sucker-punch,4,17,70,5,100,1,10,2,249,,4,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('389','sucker-punch','17','70','100','5','1','10','2','249');"
390,toxic-spikes,4,4,,20,,0,6,1,250,,4,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('390','toxic-spikes','4','','','20','0','6','1','250');"
391,heart-swap,4,14,,10,,0,10,1,251,,1,,16,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('391','heart-swap','14','','','10','0','10','1','251');"
392,aqua-ring,4,11,,20,,0,7,1,252,,2,,8,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('392','aqua-ring','11','','','20','0','7','1','252');"
393,magnet-rise,4,13,,10,,0,7,1,253,,3,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('393','magnet-rise','13','','','10','0','7','1','253');"
394,flare-blitz,4,10,120,15,100,0,10,2,254,10,4,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('394','flare-blitz','10','120','100','15','0','10','2','254');"
395,force-palm,4,2,60,10,100,0,10,2,7,30,1,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('395','force-palm','2','60','100','10','0','10','2','7');"
396,aura-sphere,4,2,80,20,,0,10,3,18,,2,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('396','aura-sphere','2','80','','20','0','10','3','18');"
397,rock-polish,4,6,,20,,0,7,1,53,,5,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('397','rock-polish','6','','','20','0','7','1','53');"
398,poison-jab,4,4,80,20,100,0,10,2,3,30,4,,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('398','poison-jab','4','80','100','20','0','10','2','3');"
399,dark-pulse,4,17,80,15,100,0,10,3,32,20,1,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('399','dark-pulse','17','80','100','15','0','10','3','32');"
400,night-slash,4,17,70,15,100,0,10,2,44,,2,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('400','night-slash','17','70','100','15','0','10','2','44');"
401,aqua-tail,4,11,90,10,90,0,10,2,1,,3,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('401','aqua-tail','11','90','90','10','0','10','2','1');"
402,seed-bomb,4,12,80,15,100,0,10,2,1,,4,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('402','seed-bomb','12','80','100','15','0','10','2','1');"
403,air-slash,4,3,75,15,95,0,10,3,32,30,1,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('403','air-slash','3','75','95','15','0','10','3','32');"
404,x-scissor,4,7,80,15,100,0,10,2,1,,2,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('404','x-scissor','7','80','100','15','0','10','2','1');"
405,bug-buzz,4,7,90,10,100,0,10,3,73,10,3,,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('405','bug-buzz','7','90','100','10','0','10','3','73');"
406,dragon-pulse,4,16,85,10,100,0,10,3,1,,4,,4,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('406','dragon-pulse','16','85','100','10','0','10','3','1');"
407,dragon-rush,4,16,100,10,75,0,10,2,32,20,1,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('407','dragon-rush','16','100','75','10','0','10','2','32');"
408,power-gem,4,6,80,20,100,0,10,3,1,,2,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('408','power-gem','6','80','100','20','0','10','3','1');"
409,drain-punch,4,2,75,10,100,0,10,2,4,,2,,20,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('409','drain-punch','2','75','100','10','0','10','2','4');"
410,vacuum-wave,4,2,40,30,100,1,10,3,104,,4,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('410','vacuum-wave','2','40','100','30','1','10','3','104');"
411,focus-blast,4,2,120,5,70,0,10,3,73,10,1,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('411','focus-blast','2','120','70','5','0','10','3','73');"
412,energy-ball,4,12,90,10,100,0,10,3,73,10,2,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('412','energy-ball','12','90','100','10','0','10','3','73');"
413,brave-bird,4,3,120,15,100,0,10,2,199,,3,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('413','brave-bird','3','120','100','15','0','10','2','199');"
414,earth-power,4,5,90,10,100,0,10,3,73,10,4,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('414','earth-power','5','90','100','10','0','10','3','73');"
415,switcheroo,4,17,,10,100,0,10,1,178,,1,,12,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('415','switcheroo','17','','100','10','0','10','1','178');"
416,giga-impact,4,1,150,5,90,0,10,2,81,,2,,22,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('416','giga-impact','1','150','90','5','0','10','2','81');"
417,nasty-plot,4,17,,20,,0,7,1,54,,3,,11,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('417','nasty-plot','17','','','20','0','7','1','54');"
418,bullet-punch,4,9,40,30,100,1,10,2,104,,4,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('418','bullet-punch','9','40','100','30','1','10','2','104');"
419,avalanche,4,15,60,10,100,-4,10,2,186,,1,,15,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('419','avalanche','15','60','100','10','-4','10','2','186');"
420,ice-shard,4,15,40,30,100,1,10,2,104,,2,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('420','ice-shard','15','40','100','30','1','10','2','104');"
421,shadow-claw,4,8,70,15,100,0,10,2,44,,3,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('421','shadow-claw','8','70','100','15','0','10','2','44');"
422,thunder-fang,4,13,65,15,95,0,10,2,276,10,4,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('422','thunder-fang','13','65','95','15','0','10','2','276');"
423,ice-fang,4,15,65,15,95,0,10,2,275,10,1,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('423','ice-fang','15','65','95','15','0','10','2','275');"
424,fire-fang,4,10,65,15,95,0,10,2,274,10,2,,5,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('424','fire-fang','10','65','95','15','0','10','2','274');"
425,shadow-sneak,4,8,40,30,100,1,10,2,104,,4,,1,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('425','shadow-sneak','8','40','100','30','1','10','2','104');"
426,mud-bomb,4,5,65,10,85,0,10,3,74,30,4,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('426','mud-bomb','5','65','85','10','0','10','3','74');"
427,psycho-cut,4,14,70,20,100,0,10,2,44,,1,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('427','psycho-cut','14','70','100','20','0','10','2','44');"
428,zen-headbutt,4,14,80,15,90,0,10,2,32,20,2,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('428','zen-headbutt','14','80','90','15','0','10','2','32');"
429,mirror-shot,4,9,65,10,85,0,10,3,74,30,3,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('429','mirror-shot','9','65','85','10','0','10','3','74');"
430,flash-cannon,4,9,80,10,100,0,10,3,73,10,4,,17,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('430','flash-cannon','9','80','100','10','0','10','3','73');"
431,rock-climb,4,1,90,20,85,0,10,2,77,20,1,,18,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('431','rock-climb','1','90','85','20','0','10','2','77');"
432,defog,4,3,,15,,0,10,1,259,,2,,13,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('432','defog','3','','','15','0','10','1','259');"
433,trick-room,4,14,,5,,-7,12,1,260,,3,,14,,"insert into moves (id,name,type_id,power,accuracy,pp,priority,target,damage_class,description) values('433','trick-room','14','','','5','-7','12','1','260');"
