pokemon_id,move_id,learn_method,pokemon_move_method_id,level,"""order"""
310,148,machine,4,0,
310,156,machine,4,0,
310,168,machine,4,0,
310,182,machine,4,0,
310,209,level-up,1,20,
310,213,machine,4,0,
310,216,machine,4,0,
310,218,machine,4,0,
310,231,machine,4,0,
310,237,machine,4,0,
310,240,machine,4,0,
310,263,machine,4,0,
310,268,level-up,1,53,
310,290,machine,4,0,
310,316,level-up,1,25,
310,336,level-up,1,1,4
310,336,level-up,1,12,
310,351,machine,4,0,
310,34,tutor,3,0,
310,38,tutor,3,0,
310,86,tutor,3,0,
310,102,tutor,3,0,
310,129,tutor,3,0,
310,164,tutor,3,0,
310,173,tutor,3,0,
310,189,tutor,3,0,
310,203,tutor,3,0,
310,207,tutor,3,0,
310,214,tutor,3,0,
310,33,level-up,1,1,2
310,43,level-up,1,1,4
310,44,level-up,1,30,
310,46,level-up,1,42,
310,53,machine,4,0,
310,86,level-up,1,1,3
310,86,machine,4,0,
310,87,level-up,1,61,
310,113,machine,4,0,
310,164,machine,4,0,
310,203,machine,4,0,
310,207,machine,4,0,
310,214,machine,4,0,
310,268,level-up,1,54,
310,315,machine,4,0,
310,336,level-up,1,1,5
310,363,machine,4,0,
310,416,machine,4,0,
310,422,level-up,1,37,
310,424,level-up,1,1,1
310,435,level-up,1,49,
310,445,machine,4,0,
310,451,machine,4,0,
310,324,tutor,3,0,
310,393,tutor,3,0,
310,29,tutor,3,0,
310,87,level-up,1,66,
310,496,machine,4,0,
310,521,machine,4,0,
310,528,level-up,1,61,
310,528,machine,4,0,
310,555,machine,4,0,
310,231,tutor,3,0,
310,253,tutor,3,0,
310,33,level-up,1,1,3
310,43,level-up,1,1,5
310,86,level-up,1,1,4
310,336,level-up,1,1,6
310,424,level-up,1,1,2
310,590,machine,4,0,
310,604,level-up,1,1,1
310,604,level-up,1,70,
310,43,level-up,1,4,
310,44,level-up,1,24,
310,46,level-up,1,36,
310,87,level-up,1,54,
310,98,level-up,1,10,
310,209,level-up,1,13,
310,268,level-up,1,48,
310,316,level-up,1,16,
310,336,level-up,1,7,
310,351,tutor,3,0,
310,422,level-up,1,19,
310,435,level-up,1,30,
310,528,level-up,1,42,
310,604,level-up,1,60,
310,673,tutor,3,0,
310,34,machine,4,0,
310,44,level-up,1,20,
310,46,level-up,1,30,
310,97,machine,4,0,
310,98,level-up,1,12,
310,129,machine,4,0,
310,173,machine,4,0,
310,184,machine,4,0,
310,242,machine,4,0,
310,253,machine,4,0,
310,268,level-up,1,42,
310,304,machine,4,0,
310,351,level-up,1,16,
310,422,level-up,1,24,
310,422,machine,4,0,
310,423,machine,4,0,
310,424,machine,4,0,
310,435,level-up,1,36,
310,486,machine,4,0,
310,528,level-up,1,48,
310,598,machine,4,0,
310,604,machine,4,0,
310,706,machine,4,0,
310,804,tutor,3,0,
311,45,level-up,1,1,
311,85,machine,4,0,
311,86,level-up,1,4,
311,87,level-up,1,37,
311,87,machine,4,0,
311,92,machine,4,0,
311,97,level-up,1,47,
311,98,level-up,1,10,
311,104,machine,4,0,
311,113,machine,4,0,
311,148,machine,4,0,
311,156,machine,4,0,
311,164,egg,2,0,
311,182,machine,4,0,
311,209,level-up,1,19,
311,213,machine,4,0,
311,216,machine,4,0,
311,218,machine,4,0,
311,226,level-up,1,40,
311,227,level-up,1,22,
311,231,machine,4,0,
311,237,machine,4,0,
311,240,machine,4,0,
311,263,machine,4,0,
311,268,level-up,1,31,
311,270,level-up,1,13,
311,273,egg,2,0,
311,290,machine,4,0,
311,313,level-up,1,28,
311,351,machine,4,0,
311,5,tutor,3,0,
311,9,tutor,3,0,
311,25,tutor,3,0,
311,34,tutor,3,0,
311,38,tutor,3,0,
311,68,tutor,3,0,
311,69,tutor,3,0,
311,86,tutor,3,0,
311,102,tutor,3,0,
311,111,tutor,3,0,
311,118,tutor,3,0,
311,129,tutor,3,0,
311,164,tutor,3,0,
311,173,tutor,3,0,
311,189,tutor,3,0,
311,203,tutor,3,0,
311,205,tutor,3,0,
311,207,tutor,3,0,
311,214,tutor,3,0,
311,223,tutor,3,0,
311,47,egg,2,0,
311,86,level-up,1,3,
311,86,machine,4,0,
311,87,level-up,1,38,
311,97,level-up,1,44,
311,98,level-up,1,7,
311,129,level-up,1,29,
311,164,machine,4,0,
311,186,egg,2,0,
311,203,machine,4,0,
311,207,machine,4,0,
311,209,level-up,1,15,
311,214,machine,4,0,
311,226,level-up,1,42,
311,227,level-up,1,17,
311,268,level-up,1,35,
311,270,level-up,1,10,
311,313,level-up,1,21,
311,313,level-up,1,31,
311,363,machine,4,0,
311,374,machine,4,0,
311,383,level-up,1,24,
311,387,level-up,1,48,
311,417,level-up,1,51,
311,445,machine,4,0,
311,447,machine,4,0,
311,451,machine,4,0,
311,253,tutor,3,0,
311,270,tutor,3,0,
311,324,tutor,3,0,
311,387,tutor,3,0,
311,393,tutor,3,0,
311,29,tutor,3,0,
311,435,egg,2,0,
311,87,level-up,1,42,
311,97,level-up,1,48,
311,129,level-up,1,31,
311,226,level-up,1,44,
311,268,level-up,1,38,
311,313,level-up,1,35,
311,381,egg,2,0,
311,387,level-up,1,51,
311,417,level-up,1,56,
311,486,level-up,1,29,
311,494,level-up,1,63,
311,496,machine,4,0,
311,497,machine,4,0,
311,521,machine,4,0,
311,528,machine,4,0,
311,231,tutor,3,0,
311,45,level-up,1,1,5
311,387,level-up,1,50,
311,417,level-up,1,1,1
311,494,level-up,1,1,3
311,589,level-up,1,1,4
311,589,level-up,1,21,
311,590,machine,4,0,
311,609,level-up,1,1,2
311,45,level-up,1,1,3
311,86,level-up,1,1,4
311,87,level-up,1,43,
311,97,level-up,1,37,
311,98,level-up,1,1,5
311,129,level-up,1,16,
311,204,level-up,1,25,
311,204,egg,2,0,
311,209,level-up,1,7,
311,226,level-up,1,34,
311,227,level-up,1,10,
311,268,level-up,1,28,
311,270,level-up,1,4,
311,313,egg,2,0,
311,351,tutor,3,0,
311,383,level-up,1,22,
311,387,level-up,1,40,
311,417,level-up,1,46,
311,435,level-up,1,31,
311,486,level-up,1,19,
311,494,level-up,1,49,
311,516,level-up,1,13,
311,527,tutor,3,0,
311,589,level-up,1,1,2
311,609,level-up,1,1,1
311,343,tutor,3,0,
311,715,egg,2,0,
312,45,level-up,1,1,
312,85,machine,4,0,
312,86,level-up,1,4,
312,87,level-up,1,37,
312,87,machine,4,0,
312,92,machine,4,0,
312,97,level-up,1,47,
312,98,level-up,1,10,
312,104,machine,4,0,
312,113,machine,4,0,
312,148,machine,4,0,
312,156,machine,4,0,
312,164,egg,2,0,
312,182,machine,4,0,
312,204,level-up,1,28,
312,209,level-up,1,19,
312,213,machine,4,0,
312,216,machine,4,0,
312,218,machine,4,0,
312,226,level-up,1,40,
312,227,level-up,1,22,
312,231,machine,4,0,
312,237,machine,4,0,
312,240,machine,4,0,
312,263,machine,4,0,
312,268,level-up,1,31,
312,270,level-up,1,13,
312,273,egg,2,0,
312,290,machine,4,0,
312,351,machine,4,0,
312,5,tutor,3,0,
312,9,tutor,3,0,
312,25,tutor,3,0,
312,34,tutor,3,0,
312,38,tutor,3,0,
312,68,tutor,3,0,
312,69,tutor,3,0,
312,86,tutor,3,0,
312,102,tutor,3,0,
312,111,tutor,3,0,
312,118,tutor,3,0,
312,129,tutor,3,0,
312,164,tutor,3,0,
312,173,tutor,3,0,
312,189,tutor,3,0,
312,203,tutor,3,0,
312,205,tutor,3,0,
312,207,tutor,3,0,
312,214,tutor,3,0,
312,223,tutor,3,0,
312,47,egg,2,0,
312,86,level-up,1,3,
312,86,machine,4,0,
312,87,level-up,1,38,
312,97,level-up,1,44,
312,98,level-up,1,7,
312,129,level-up,1,29,
312,164,machine,4,0,
312,186,egg,2,0,
312,203,machine,4,0,
312,204,level-up,1,21,
312,207,machine,4,0,
312,209,level-up,1,15,
312,214,machine,4,0,
312,226,level-up,1,42,
312,227,level-up,1,17,
312,268,level-up,1,35,
312,270,level-up,1,10,
312,313,level-up,1,31,
312,363,machine,4,0,
312,374,machine,4,0,
312,376,level-up,1,48,
312,383,level-up,1,24,
312,417,level-up,1,51,
312,445,machine,4,0,
312,447,machine,4,0,
312,451,machine,4,0,
312,253,tutor,3,0,
312,270,tutor,3,0,
312,324,tutor,3,0,
312,387,tutor,3,0,
312,393,tutor,3,0,
312,29,tutor,3,0,
312,435,egg,2,0,
312,87,level-up,1,42,
312,97,level-up,1,48,
312,129,level-up,1,31,
312,226,level-up,1,44,
312,268,level-up,1,38,
312,313,level-up,1,35,
312,376,level-up,1,51,
312,381,egg,2,0,
312,417,level-up,1,56,
312,486,level-up,1,29,
312,494,level-up,1,63,
312,496,machine,4,0,
312,497,machine,4,0,
312,521,machine,4,0,
312,528,machine,4,0,
312,231,tutor,3,0,
312,45,level-up,1,1,5
312,417,level-up,1,1,1
312,494,level-up,1,1,3
312,589,level-up,1,1,4
312,590,machine,4,0,
312,609,level-up,1,1,2
312,45,level-up,1,1,3
312,86,level-up,1,1,4
312,87,level-up,1,43,
312,97,level-up,1,37,
312,98,level-up,1,1,5
312,129,level-up,1,16,
312,204,egg,2,0,
312,209,level-up,1,7,
312,226,level-up,1,34,
312,227,level-up,1,10,
312,268,level-up,1,28,
312,270,level-up,1,4,
312,313,level-up,1,25,
312,313,egg,2,0,
312,351,tutor,3,0,
312,376,level-up,1,40,
312,383,level-up,1,22,
312,415,level-up,1,13,
312,417,level-up,1,46,
312,435,level-up,1,31,
312,486,level-up,1,19,
312,494,level-up,1,49,
312,527,tutor,3,0,
312,589,level-up,1,1,2
312,609,level-up,1,1,1
312,343,tutor,3,0,
312,715,egg,2,0,
313,33,level-up,1,1,
313,38,level-up,1,37,
313,76,machine,4,0,
313,85,machine,4,0,
313,87,machine,4,0,
313,92,machine,4,0,
313,98,level-up,1,17,
313,104,level-up,1,9,
313,104,machine,4,0,
313,109,level-up,1,5,
313,113,machine,4,0,
313,148,machine,4,0,
313,156,machine,4,0,
313,168,machine,4,0,
313,182,level-up,1,29,
313,182,machine,4,0,
313,202,machine,4,0,
313,213,machine,4,0,
313,216,machine,4,0,
313,218,machine,4,0,
313,226,egg,2,0,
313,236,level-up,1,13,
313,237,machine,4,0,
313,240,machine,4,0,
313,241,machine,4,0,
313,247,machine,4,0,
313,263,machine,4,0,
313,264,machine,4,0,
313,270,level-up,1,33,
313,271,egg,2,0,
313,280,machine,4,0,
313,290,machine,4,0,
313,294,level-up,1,21,
313,318,egg,2,0,
313,324,level-up,1,25,
313,332,machine,4,0,
313,351,machine,4,0,
313,352,machine,4,0,
313,5,tutor,3,0,
313,8,tutor,3,0,
313,9,tutor,3,0,
313,25,tutor,3,0,
313,34,tutor,3,0,
313,38,tutor,3,0,
313,68,tutor,3,0,
313,69,tutor,3,0,
313,86,tutor,3,0,
313,102,tutor,3,0,
313,118,tutor,3,0,
313,129,tutor,3,0,
313,164,tutor,3,0,
313,173,tutor,3,0,
313,189,tutor,3,0,
313,203,tutor,3,0,
313,207,tutor,3,0,
313,214,tutor,3,0,
313,223,tutor,3,0,
313,244,tutor,3,0,
313,33,level-up,1,1,2
313,38,level-up,1,45,
313,86,machine,4,0,
313,104,level-up,1,5,
313,109,level-up,1,9,
313,148,level-up,1,1,1
313,164,machine,4,0,
313,203,machine,4,0,
313,207,machine,4,0,
313,214,machine,4,0,
313,227,egg,2,0,
313,244,machine,4,0,
313,318,machine,4,0,
313,355,machine,4,0,
313,363,machine,4,0,
313,369,machine,4,0,
313,374,machine,4,0,
313,405,level-up,1,41,
313,405,egg,2,0,
313,428,level-up,1,37,
313,445,machine,4,0,
313,451,machine,4,0,
313,270,tutor,3,0,
313,314,tutor,3,0,
313,324,tutor,3,0,
313,428,tutor,3,0,
313,466,tutor,3,0,
313,81,tutor,3,0,
313,366,tutor,3,0,
313,450,tutor,3,0,
313,69,egg,2,0,
313,146,egg,2,0,
313,496,machine,4,0,
313,512,machine,4,0,
313,522,machine,4,0,
313,202,tutor,3,0,
313,271,tutor,3,0,
313,355,tutor,3,0,
313,590,machine,4,0,
313,605,machine,4,0,
313,612,machine,4,0,
313,38,level-up,1,47,
313,98,level-up,1,12,
313,109,level-up,1,8,
313,236,level-up,1,19,
313,264,tutor,3,0,
313,270,level-up,1,36,
313,294,level-up,1,22,
313,324,level-up,1,26,
313,351,tutor,3,0,
313,352,tutor,3,0,
313,405,level-up,1,40,
313,428,level-up,1,33,
313,522,level-up,1,15,
313,583,level-up,1,43,
313,611,level-up,1,50,
313,611,machine,4,0,
313,432,tutor,3,0,
313,679,egg,2,0,
314,33,level-up,1,1,
314,74,egg,2,0,
314,76,machine,4,0,
314,85,machine,4,0,
314,87,machine,4,0,
314,92,machine,4,0,
314,98,level-up,1,17,
314,104,machine,4,0,
314,113,machine,4,0,
314,148,machine,4,0,
314,156,machine,4,0,
314,168,machine,4,0,
314,182,machine,4,0,
314,202,machine,4,0,
314,204,level-up,1,9,
314,213,machine,4,0,
314,216,machine,4,0,
314,218,machine,4,0,
314,226,egg,2,0,
314,227,level-up,1,25,
314,230,level-up,1,5,
314,236,level-up,1,13,
314,237,machine,4,0,
314,240,machine,4,0,
314,241,machine,4,0,
314,247,machine,4,0,
314,260,level-up,1,29,
314,263,machine,4,0,
314,264,machine,4,0,
314,270,level-up,1,33,
314,273,level-up,1,21,
314,280,machine,4,0,
314,290,machine,4,0,
314,318,egg,2,0,
314,332,machine,4,0,
314,343,level-up,1,37,
314,351,machine,4,0,
314,352,machine,4,0,
314,5,tutor,3,0,
314,8,tutor,3,0,
314,9,tutor,3,0,
314,25,tutor,3,0,
314,34,tutor,3,0,
314,38,tutor,3,0,
314,68,tutor,3,0,
314,69,tutor,3,0,
314,86,tutor,3,0,
314,102,tutor,3,0,
314,118,tutor,3,0,
314,129,tutor,3,0,
314,164,tutor,3,0,
314,173,tutor,3,0,
314,189,tutor,3,0,
314,203,tutor,3,0,
314,207,tutor,3,0,
314,214,tutor,3,0,
314,223,tutor,3,0,
314,244,tutor,3,0,
314,86,machine,4,0,
314,164,machine,4,0,
314,203,machine,4,0,
314,207,machine,4,0,
314,214,machine,4,0,
314,227,egg,2,0,
314,244,machine,4,0,
314,318,machine,4,0,
314,343,level-up,1,45,
314,355,machine,4,0,
314,363,machine,4,0,
314,369,machine,4,0,
314,374,machine,4,0,
314,405,level-up,1,41,
314,405,egg,2,0,
314,428,level-up,1,37,
314,445,machine,4,0,
314,451,machine,4,0,
314,270,tutor,3,0,
314,314,tutor,3,0,
314,428,tutor,3,0,
314,466,tutor,3,0,
314,81,tutor,3,0,
314,366,tutor,3,0,
314,450,tutor,3,0,
314,109,egg,2,0,
314,313,egg,2,0,
314,445,egg,2,0,
314,496,machine,4,0,
314,512,machine,4,0,
314,522,machine,4,0,
314,202,tutor,3,0,
314,343,tutor,3,0,
314,355,tutor,3,0,
314,33,level-up,1,1,1
314,589,level-up,1,1,2
314,590,machine,4,0,
314,605,machine,4,0,
314,612,machine,4,0,
314,33,level-up,1,1,2
314,98,level-up,1,12,
314,227,level-up,1,26,
314,236,level-up,1,19,
314,264,tutor,3,0,
314,270,level-up,1,36,
314,273,level-up,1,22,
314,343,level-up,1,47,
314,351,tutor,3,0,
314,352,tutor,3,0,
314,405,level-up,1,40,
314,428,level-up,1,33,
314,522,level-up,1,15,
314,583,level-up,1,43,
314,589,level-up,1,1,1
314,611,level-up,1,50,
314,611,machine,4,0,
314,312,egg,2,0,
314,432,tutor,3,0,
315,15,machine,4,0,
315,40,level-up,1,9,
315,42,egg,2,0,
315,71,level-up,1,1,
315,72,level-up,1,17,
315,73,level-up,1,21,
315,74,level-up,1,5,
315,76,machine,4,0,
315,78,level-up,1,13,
315,80,level-up,1,49,
315,92,level-up,1,45,
315,92,machine,4,0,
315,104,machine,4,0,
315,148,machine,4,0,
315,156,machine,4,0,
315,178,egg,2,0,
315,182,machine,4,0,
315,188,machine,4,0,
315,191,egg,2,0,
315,202,level-up,1,33,
315,202,machine,4,0,
315,213,machine,4,0,
315,216,machine,4,0,
315,218,machine,4,0,
315,230,level-up,1,37,
315,235,level-up,1,57,
315,235,egg,2,0,
315,237,machine,4,0,
315,241,machine,4,0,
315,247,machine,4,0,
315,263,machine,4,0,
315,275,level-up,1,41,
315,290,machine,4,0,
315,312,level-up,1,53,
315,320,level-up,1,29,
315,331,machine,4,0,
315,345,level-up,1,25,
315,14,tutor,3,0,
315,34,tutor,3,0,
315,38,tutor,3,0,
315,102,tutor,3,0,
315,129,tutor,3,0,
315,164,tutor,3,0,
315,173,tutor,3,0,
315,189,tutor,3,0,
315,203,tutor,3,0,
315,207,tutor,3,0,
315,210,tutor,3,0,
315,214,tutor,3,0,
315,244,tutor,3,0,
315,14,machine,4,0,
315,40,level-up,1,7,
315,72,level-up,1,13,
315,73,level-up,1,16,
315,74,level-up,1,4,
315,75,egg,2,0,
315,78,level-up,1,10,
315,79,egg,2,0,
315,80,level-up,1,40,
315,92,level-up,1,37,
315,164,machine,4,0,
315,170,egg,2,0,
315,202,level-up,1,25,
315,203,machine,4,0,
315,207,machine,4,0,
315,214,machine,4,0,
315,230,level-up,1,31,
315,235,level-up,1,46,
315,240,machine,4,0,
315,244,machine,4,0,
315,275,level-up,1,34,
315,312,level-up,1,43,
315,320,level-up,1,22,
315,345,level-up,1,19,
315,363,machine,4,0,
315,390,level-up,1,28,
315,398,machine,4,0,
315,412,machine,4,0,
315,437,egg,2,0,
315,445,machine,4,0,
315,447,machine,4,0,
315,235,tutor,3,0,
315,402,tutor,3,0,
315,388,tutor,3,0,
315,202,egg,2,0,
315,320,egg,2,0,
315,363,egg,2,0,
315,402,egg,2,0,
315,474,machine,4,0,
315,496,machine,4,0,
315,171,tutor,3,0,
315,80,level-up,1,37,
315,92,level-up,1,40,
315,202,tutor,3,0,
315,343,tutor,3,0,
315,267,machine,4,0,
315,331,egg,2,0,
315,572,level-up,1,50,
315,590,machine,4,0,
315,605,machine,4,0,
315,80,level-up,1,50,
315,572,level-up,1,37,
315,438,egg,2,0,
315,34,machine,4,0,
315,40,level-up,1,0,
315,40,level-up,1,1,1
315,42,machine,4,0,
315,71,level-up,1,1,2
315,72,level-up,1,5,
315,73,level-up,1,10,
315,74,level-up,1,1,3
315,78,level-up,1,1,4
315,80,level-up,1,60,
315,129,machine,4,0,
315,173,machine,4,0,
315,191,machine,4,0,
315,202,level-up,1,30,
315,230,level-up,1,25,
315,235,level-up,1,35,
315,253,machine,4,0,
315,275,level-up,1,55,
315,311,machine,4,0,
315,312,level-up,1,50,
315,326,egg,2,0,
315,345,level-up,1,15,
315,345,machine,4,0,
315,388,level-up,1,1,5
315,390,level-up,1,20,
315,390,machine,4,0,
315,402,machine,4,0,
315,437,machine,4,0,
315,438,machine,4,0,
315,572,level-up,1,45,
315,791,egg,2,0,
315,803,tutor,3,0,
316,1,level-up,1,1,
316,58,machine,4,0,
316,70,machine,4,0,
316,76,machine,4,0,
316,92,level-up,1,28,
316,92,machine,4,0,
316,104,machine,4,0,
316,123,egg,2,0,
316,124,level-up,1,14,
316,133,level-up,1,17,
316,138,egg,2,0,
316,139,level-up,1,9,
316,151,egg,2,0,
316,156,machine,4,0,
316,182,machine,4,0,
316,188,level-up,1,39,
316,188,machine,4,0,
316,202,machine,4,0,
316,213,machine,4,0,
316,216,machine,4,0,
316,218,machine,4,0,
316,220,egg,2,0,
316,227,level-up,1,23,
316,237,machine,4,0,
316,240,machine,4,0,
316,241,machine,4,0,
316,247,machine,4,0,
316,249,machine,4,0,
316,254,level-up,1,34,1
316,255,level-up,1,34,2
316,256,level-up,1,34,3
316,263,machine,4,0,
316,281,level-up,1,6,
316,289,machine,4,0,
316,290,machine,4,0,
316,331,machine,4,0,
316,351,machine,4,0,
316,352,machine,4,0,
316,7,tutor,3,0,
316,8,tutor,3,0,
316,9,tutor,3,0,
316,34,tutor,3,0,
316,38,tutor,3,0,
316,68,tutor,3,0,
316,102,tutor,3,0,
316,111,tutor,3,0,
316,138,tutor,3,0,
316,153,tutor,3,0,
316,164,tutor,3,0,
316,173,tutor,3,0,
316,189,tutor,3,0,
316,203,tutor,3,0,
316,205,tutor,3,0,
316,207,tutor,3,0,
316,214,tutor,3,0,
316,223,tutor,3,0,
316,138,machine,4,0,
316,153,machine,4,0,
316,164,machine,4,0,
316,174,egg,2,0,
316,194,egg,2,0,
316,203,machine,4,0,
316,207,machine,4,0,
316,214,machine,4,0,
316,363,machine,4,0,
316,378,level-up,1,49,
316,380,level-up,1,44,
316,441,level-up,1,54,
316,445,machine,4,0,
316,380,tutor,3,0,
316,402,tutor,3,0,
316,441,tutor,3,0,
316,29,tutor,3,0,
316,220,tutor,3,0,
316,188,level-up,1,44,
316,189,egg,2,0,
316,254,level-up,1,39,1
316,255,level-up,1,39,2
316,256,level-up,1,39,3
316,378,level-up,1,54,
316,380,level-up,1,49,
316,441,level-up,1,59,
316,441,egg,2,0,
316,474,machine,4,0,
316,482,machine,4,0,
316,491,level-up,1,34,
316,496,machine,4,0,
316,120,tutor,3,0,
316,171,tutor,3,0,
316,202,tutor,3,0,
316,289,tutor,3,0,
316,562,level-up,1,40,
316,590,machine,4,0,
316,599,egg,2,0,
316,611,machine,4,0,
316,612,machine,4,0,
316,92,level-up,1,25,
316,124,level-up,1,10,
316,133,level-up,1,12,
316,139,level-up,1,8,
316,188,level-up,1,33,
316,227,level-up,1,20,
316,254,level-up,1,28,1
316,255,level-up,1,28,2
316,256,level-up,1,28,3
316,281,level-up,1,5,
316,351,tutor,3,0,
316,352,tutor,3,0,
316,378,level-up,1,44,
316,380,level-up,1,36,
316,441,level-up,1,49,
316,491,level-up,1,17,
316,562,level-up,1,41,
317,1,level-up,1,1,1
317,34,level-up,1,26,
317,58,machine,4,0,
317,63,machine,4,0,
317,70,machine,4,0,
317,76,machine,4,0,
317,92,level-up,1,31,
317,92,machine,4,0,
317,104,machine,4,0,
317,124,level-up,1,1,4
317,124,level-up,1,14,
317,133,level-up,1,17,
317,139,level-up,1,1,3
317,139,level-up,1,9,
317,156,machine,4,0,
317,182,machine,4,0,
317,188,level-up,1,48,
317,188,machine,4,0,
317,202,machine,4,0,
317,213,machine,4,0,
317,216,machine,4,0,
317,218,machine,4,0,
317,227,level-up,1,23,
317,237,machine,4,0,
317,240,machine,4,0,
317,241,machine,4,0,
317,247,machine,4,0,
317,249,machine,4,0,
317,254,level-up,1,40,
317,255,level-up,1,40,5
317,256,level-up,1,40,6
317,263,machine,4,0,
317,281,level-up,1,1,2
317,281,level-up,1,6,
317,289,machine,4,0,
317,290,machine,4,0,
317,331,machine,4,0,
317,351,machine,4,0,
317,352,machine,4,0,
317,7,tutor,3,0,
317,8,tutor,3,0,
317,9,tutor,3,0,
317,34,tutor,3,0,
317,38,tutor,3,0,
317,68,tutor,3,0,
317,102,tutor,3,0,
317,111,tutor,3,0,
317,138,tutor,3,0,
317,153,tutor,3,0,
317,164,tutor,3,0,
317,173,tutor,3,0,
317,189,tutor,3,0,
317,203,tutor,3,0,
317,205,tutor,3,0,
317,207,tutor,3,0,
317,214,tutor,3,0,
317,223,tutor,3,0,
317,89,machine,4,0,
317,92,level-up,1,30,
317,138,machine,4,0,
317,153,machine,4,0,
317,164,machine,4,0,
317,188,level-up,1,45,
317,203,machine,4,0,
317,207,machine,4,0,
317,214,machine,4,0,
317,254,level-up,1,38,1
317,255,level-up,1,38,2
317,256,level-up,1,38,3
317,363,machine,4,0,
317,378,level-up,1,59,
317,380,level-up,1,52,
317,416,machine,4,0,
317,441,level-up,1,66,
317,445,machine,4,0,
317,380,tutor,3,0,
317,402,tutor,3,0,
317,441,tutor,3,0,
317,29,tutor,3,0,
317,220,tutor,3,0,
317,335,tutor,3,0,
317,188,level-up,1,52,
317,254,level-up,1,45,1
317,255,level-up,1,45,2
317,256,level-up,1,45,3
317,378,level-up,1,66,
317,380,level-up,1,59,
317,441,level-up,1,73,
317,474,machine,4,0,
317,482,machine,4,0,
317,491,level-up,1,38,
317,496,machine,4,0,
317,523,machine,4,0,
317,120,tutor,3,0,
317,171,tutor,3,0,
317,202,tutor,3,0,
317,289,tutor,3,0,
317,1,level-up,1,1,3
317,124,level-up,1,1,6
317,139,level-up,1,1,5
317,281,level-up,1,1,4
317,378,level-up,1,1,2
317,441,level-up,1,1,1
317,562,level-up,1,46,
317,590,machine,4,0,
317,611,machine,4,0,
317,612,machine,4,0,
317,92,level-up,1,25,
317,124,level-up,1,10,
317,133,level-up,1,12,
317,139,level-up,1,8,
317,188,level-up,1,37,
317,227,level-up,1,20,
317,254,level-up,1,30,1
317,255,level-up,1,30,2
317,256,level-up,1,30,3
317,281,level-up,1,5,
317,351,tutor,3,0,
317,352,tutor,3,0,
317,378,level-up,1,54,
317,380,level-up,1,42,
317,441,level-up,1,61,
317,491,level-up,1,17,
317,562,level-up,1,49,
317,1,level-up,1,1,5
317,34,level-up,1,0,
317,34,level-up,1,1,1
317,124,level-up,1,1,8
317,139,level-up,1,1,7
317,281,level-up,1,1,6
317,378,level-up,1,1,4
317,441,level-up,1,1,3
317,599,level-up,1,1,2
318,36,level-up,1,31,
318,37,egg,2,0,
318,38,egg,2,0,
318,43,level-up,1,1,1
318,44,level-up,1,1,2
318,56,egg,2,0,
318,57,machine,4,0,
318,58,machine,4,0,
318,59,machine,4,0,
318,92,machine,4,0,
318,97,level-up,1,43,
318,99,level-up,1,7,
318,103,level-up,1,28,
318,104,machine,4,0,
318,116,level-up,1,13,
318,127,machine,4,0,
318,156,machine,4,0,
318,168,machine,4,0,
318,182,machine,4,0,
318,184,level-up,1,16,
318,207,level-up,1,37,
318,213,machine,4,0,
318,216,machine,4,0,
318,218,machine,4,0,
318,237,machine,4,0,
318,240,machine,4,0,
318,242,level-up,1,22,
318,258,machine,4,0,
318,259,machine,4,0,
318,263,machine,4,0,
318,269,machine,4,0,
318,290,machine,4,0,
318,291,machine,4,0,
318,352,machine,4,0,
318,38,tutor,3,0,
318,102,tutor,3,0,
318,129,tutor,3,0,
318,164,tutor,3,0,
318,173,tutor,3,0,
318,189,tutor,3,0,
318,196,tutor,3,0,
318,203,tutor,3,0,
318,207,tutor,3,0,
318,210,tutor,3,0,
318,214,tutor,3,0,
318,36,level-up,1,38,
318,97,level-up,1,36,
318,99,level-up,1,6,
318,103,level-up,1,18,
318,116,level-up,1,8,
318,164,machine,4,0,
318,184,level-up,1,11,
318,203,machine,4,0,
318,207,level-up,1,21,
318,207,machine,4,0,
318,214,machine,4,0,
318,242,level-up,1,28,
318,246,egg,2,0,
318,362,machine,4,0,
318,363,machine,4,0,
318,371,machine,4,0,
318,372,level-up,1,26,
318,399,machine,4,0,
318,423,level-up,1,16,
318,445,machine,4,0,
318,453,level-up,1,31,
318,180,tutor,3,0,
318,246,tutor,3,0,
318,253,tutor,3,0,
318,291,tutor,3,0,
318,340,tutor,3,0,
318,428,tutor,3,0,
318,162,tutor,3,0,
318,250,machine,4,0,
318,129,egg,2,0,
318,362,egg,2,0,
318,496,machine,4,0,
318,503,machine,4,0,
318,514,machine,4,0,
318,555,machine,4,0,
318,399,tutor,3,0,
318,194,egg,2,0,
318,590,machine,4,0,
318,36,level-up,1,43,
318,97,level-up,1,39,
318,99,level-up,1,4,
318,184,level-up,1,29,
318,207,level-up,1,22,
318,242,level-up,1,36,
318,305,level-up,1,32,
318,352,tutor,3,0,
318,372,level-up,1,15,
318,423,level-up,1,25,
318,453,level-up,1,11,
318,706,egg,2,0,
318,36,level-up,1,44,
318,43,level-up,1,1,2
318,44,level-up,1,16,
318,56,machine,4,0,
318,97,machine,4,0,
318,103,level-up,1,24,
318,103,machine,4,0,
318,116,machine,4,0,
318,129,machine,4,0,
318,173,machine,4,0,
318,184,level-up,1,12,
318,184,machine,4,0,
318,196,machine,4,0,
318,207,level-up,1,28,
